VehicleMake,VehicleModel,Total,PASS,PASS %,FAIL,FAIL %,Vehicle and Safety Equipment,Vehicle and Safety Equipment %,Lighting and Electrical,Lighting and Electrical %,Steering and Suspension,Steering and Suspension %,Braking Equipment,Braking Equipment %,Wheels and Tyres,Wheels and Tyres %,"Engine, Noise and Exhaust","Engine, Noise and Exhaust %",Chassis and Body,Chassis and Body %,Side Slip Test,Side Slip Test %,Suspension Test,Suspension Test %,Light test,Light test %,Brake Test,Brake Test %,Emmissions,Emmissions %,OTHER,OTHER %,Incompletable,Incompletable %
SMART,CITY BRABUS AUTO,1,0,0,1,100,0,0,1,100,1,100,0,0,0,0,0,0,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0
SMART,FORFOUR,32,23,7,9,4,4,1,5,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
SMART,OTHER,392,203,2,189,1,49,0,70,0,45,0,24,0,39,0,18,0,14,0,33,0,24,0,40,0,30,0,23,0,3,0,0,0
SMART,ROADSTER,15,9,13,6,6,2,2,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
SSANGYONG,ACTYON,46,9,0,37,3,15,1,13,1,17,1,7,0,5,0,1,0,2,0,17,1,3,0,2,0,12,1,3,0,2,0,0,0
SSANGYONG,KORANDO,6,4,25,2,8,2,8,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
SSANGYONG,KYRON,284,54,0,230,1,120,0,107,0,83,0,51,0,94,0,18,0,33,0,62,0,17,0,17,0,74,0,34,0,0,0,0,0
SSANGYONG,OTHER,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSANGYONG,REXTON,69,14,1,55,6,33,4,21,1,27,2,11,0,21,1,8,0,1,0,21,1,4,0,3,0,18,1,9,2,1,0,1,0
SSANGYONG,RODIUS,287,71,1,216,3,49,0,111,1,110,1,25,0,51,0,26,0,17,0,99,1,25,0,41,0,53,0,24,0,2,0,0,0
STANDARD MOTOR COMPANY,OTHER,1,0,0,1,100,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0
SUBARU,FORESTER,857,444,0,413,0,115,0,163,0,96,0,54,0,63,0,51,0,28,0,44,0,67,0,52,0,44,0,68,0,1,0,5,0
SUBARU,GT SERIES II,5,4,16,1,4,0,0,0,0,0,0,1,4,0,0,0,0,1,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0
SUBARU,IMPREZA,1745,740,0,1005,0,273,0,401,0,228,0,169,0,225,0,149,0,109,0,128,0,111,0,161,0,147,0,247,0,7,0,11,0
SUBARU,IMPREZA WRX STI TYPE UK,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUBARU,JUSTY,78,58,6,20,5,2,0,7,1,2,0,4,0,6,2,0,0,5,1,1,0,2,0,2,0,4,1,1,0,1,0,0,0
SUBARU,LEGACY,688,358,1,330,1,48,0,130,0,97,0,22,0,82,0,37,0,22,0,52,0,34,0,27,0,23,0,60,0,1,0,4,0
SUBARU,OTHER,135,57,6,78,5,15,1,21,1,20,1,13,1,17,1,14,0,4,0,13,0,6,0,12,0,15,1,28,1,1,0,0,0
SUBARU,OUTBACK,210,115,3,95,2,13,0,40,0,24,0,1,0,15,0,22,0,3,0,15,0,5,0,10,0,5,0,6,0,1,0,0,0
SUBARU,STELLA,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0
SUBARU,TRIBECA B9 3.0 SE5 05DR A,1,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUBARU,TRIBECA B9 3.0 SE7 5DR A,3,1,16,2,50,0,0,1,16,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUBARU,VIVIO,56,21,4,35,8,4,0,8,1,7,1,9,2,5,1,7,1,6,1,7,1,2,0,3,1,9,2,6,1,0,0,0,0
SUBARU,XV,35,23,3,12,1,1,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0
SUZUKI,ALTO,674,315,1,359,1,58,0,110,0,76,0,87,0,92,0,75,0,94,0,76,0,16,0,24,0,144,0,18,0,2,0,0,0
SUZUKI,BALENO,240,91,1,149,2,35,0,62,0,28,0,28,0,35,0,15,0,26,0,24,0,7,0,19,0,44,0,17,0,0,0,0,0
SUZUKI,CAPPUCCINO,2,0,0,2,100,0,0,1,50,1,50,0,0,0,0,0,0,2,100,0,0,0,0,0,0,1,50,0,0,0,0,0,0
SUZUKI,EVERY,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUZUKI,GRAND VITARA,4758,2573,0,2185,0,451,0,700,0,513,0,384,0,460,0,388,0,229,0,337,0,138,0,134,0,484,0,268,0,20,0,10,0
SUZUKI,GRAND VITARA 2.0 TD 5DR,1,0,0,1,100,1,100,1,100,1,100,0,0,0,0,0,0,1,100,1,100,0,0,0,0,1,100,0,0,0,0,0,0
SUZUKI,GSF 600 U K2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUZUKI,IGNIS,1720,858,0,862,0,141,0,274,0,245,0,188,0,262,0,51,0,62,0,205,0,88,0,39,0,274,0,41,0,4,0,0,0
SUZUKI,JIMNY,1608,837,0,771,0,166,0,202,0,124,0,177,0,163,0,88,0,223,0,85,0,55,0,76,0,199,0,90,0,7,0,5,0
SUZUKI,LIANA,2983,1450,0,1533,0,249,0,490,0,250,0,227,0,524,0,461,0,82,0,275,0,36,0,84,0,299,0,128,0,9,0,2,0
SUZUKI,OTHER,1219,397,0,822,1,191,0,261,0,288,0,185,0,211,0,214,0,205,0,179,0,73,0,84,0,243,0,120,0,6,0,1,0
SUZUKI,SPLASH,162,124,2,38,0,10,0,2,0,13,0,4,0,7,0,3,0,0,0,2,0,12,0,3,0,9,0,0,0,0,0,0,0
SUZUKI,SWIFT,3476,2034,0,1442,0,284,0,483,0,342,0,309,0,307,0,120,0,191,0,296,0,105,0,106,0,433,0,102,0,13,0,1,0
SUZUKI,SWIFT 1.0,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUZUKI,SX4,1811,1245,0,566,0,96,0,166,0,148,0,61,0,100,0,25,0,19,0,112,0,104,0,25,0,65,0,51,0,3,0,2,0
SUZUKI,VITARA,111,58,3,53,5,9,0,16,1,12,0,12,1,8,1,6,1,25,3,10,0,0,0,4,0,14,1,8,0,1,0,0,0
SUZUKI,WAGON,622,251,0,371,0,88,0,130,0,92,0,91,0,97,0,47,0,42,0,87,0,15,0,22,0,141,0,42,0,1,0,0,0
SUZUKI,WAGON-R + 1.3 LHD,5,3,60,2,40,0,0,0,0,1,20,1,20,0,0,0,0,0,0,1,20,0,0,0,0,1,20,0,0,0,0,0,0
TALBOT,SAMBA,1,0,0,1,100,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TATA,SAFARI,6,0,0,6,66,3,33,0,0,3,33,1,8,3,41,0,0,5,50,3,33,0,0,0,0,0,0,1,16,0,0,0,0
TESLA,ELECTRIC CAR,2,1,25,1,25,0,0,0,0,1,25,0,0,0,0,0,0,0,0,1,25,1,25,0,0,0,0,0,0,0,0,0,0
TIGER,OTHER,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0
TOYOTA,ALLEX,4,2,16,2,33,1,25,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,ALLEX 1.5 NZE VVTI 5DR A,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0
TOYOTA,ALPHARD,4,2,25,2,25,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
TOYOTA,ALTEZZA,23,7,7,16,14,5,4,10,10,9,8,0,0,5,5,1,0,1,0,5,2,3,2,9,9,0,0,1,0,0,0,0,0
TOYOTA,AQUA,2,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,AURION,2,1,25,1,25,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,AURIS,11758,8522,0,3236,0,546,0,1395,0,87,0,885,0,719,0,45,0,93,0,53,0,140,0,139,0,1048,0,97,0,21,0,14,0
TOYOTA,AVENSIS,56620,25663,0,30957,0,5173,0,17791,0,5036,0,7749,0,5908,0,1794,0,3418,0,3348,0,3248,0,2949,0,9569,0,2160,0,229,0,18,0
TOYOTA,AVENSIS 2.0 TD GS 5DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,AVENSIS D4D 2.0  AURA  4DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,AVENSIS D4D 2.0 OVERMOUNT,3370,2474,0,896,0,165,0,430,0,51,0,61,0,241,0,23,0,113,0,42,0,26,0,58,0,64,0,35,0,10,0,0,0
TOYOTA,AVENSIS D4D T3-S,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,1,100,1,100,0,0,0,0
TOYOTA,AVENSIS T2 4DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,AYGO,1565,1084,0,481,0,73,0,176,0,25,0,69,0,185,0,27,0,17,0,15,0,29,0,74,0,87,0,53,0,4,0,3,0
TOYOTA,BB,9,4,27,5,27,1,2,1,5,0,0,0,0,2,13,0,0,0,0,1,5,1,2,1,2,0,0,0,0,0,0,0,0
TOYOTA,BELTA,3,2,33,1,33,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,1,33,0,0,1,33,0,0,0,0,0,0
TOYOTA,CALDINA,2,0,0,2,100,0,0,1,50,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,CAMRY,693,374,1,319,1,46,0,76,0,65,0,51,0,58,0,47,0,20,0,37,0,31,0,45,0,81,0,52,0,2,0,0,0
TOYOTA,CARINA,1378,506,0,872,0,205,0,226,0,297,0,262,0,157,0,115,0,234,0,171,0,54,0,40,0,372,0,176,0,7,0,0,0
TOYOTA,CELICA,1640,671,0,969,0,193,0,334,0,160,0,185,0,236,0,114,0,86,0,83,0,105,0,135,0,276,0,216,0,11,0,2,0
TOYOTA,CELICA 1.8 ST 3DR,1,0,0,1,100,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,1,100,0,0,0,0,0,0
TOYOTA,CELICA GT VVTI 16V LHD 3DR,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,1,100,0,0,0,0,0,0
TOYOTA,CELICA ZZT231 3DR,1,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,CHASER,33,10,8,23,12,10,3,11,6,9,6,1,0,7,3,3,0,6,3,8,6,3,2,2,0,1,0,2,0,1,3,0,0
TOYOTA,COROLLA,79246,41793,0,37453,0,7814,0,13329,0,5159,0,10125,0,9108,0,3980,0,3299,0,2023,0,3613,0,4982,0,13164,0,3373,0,287,0,31,0
TOYOTA,COROLLA 1.4 D4D T3 5DR,1,0,0,1,100,1,100,1,100,1,100,0,0,0,0,0,0,1,100,0,0,1,100,0,0,1,100,0,0,0,0,0,0
TOYOTA,COROLLA 1.4 VVTI T2 5DR,2,0,0,2,100,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0
TOYOTA,COROLLA 1.6 VVTI T2 VERSO 5DR,1,0,0,1,100,1,100,1,100,0,0,1,100,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0
TOYOTA,COROLLA 1.6 VVTI T3 3DR,7,2,21,5,64,1,14,0,0,2,21,2,28,1,14,0,0,2,28,2,28,0,0,0,0,3,42,0,0,0,0,0,0
TOYOTA,COROLLA 2.0 D 5DR,1,0,0,1,100,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,1,100,0,0,0,0,0,0
TOYOTA,COROLLA LEVIN,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,COROLLA LUNA 4DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,COROLLA VERSO 1HD,2,0,0,2,100,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,1,50,0,0,1,50,0,0,0,0,0,0
TOYOTA,CORONA,9,1,3,8,62,2,14,1,3,4,25,0,0,2,14,5,37,3,33,2,14,1,5,2,11,1,11,3,20,0,0,0,0
TOYOTA,CRESSIDA,2,0,0,2,100,2,100,1,50,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0
TOYOTA,CRESTA,5,1,20,4,80,3,60,3,60,2,40,0,0,0,0,1,20,0,0,2,40,2,40,2,40,1,20,0,0,0,0,0,0
TOYOTA,CROWN,6,5,75,1,8,1,8,1,8,1,8,0,0,1,8,0,0,0,0,1,8,0,0,0,0,0,0,1,8,0,0,0,0
TOYOTA,CURREN,1,0,0,1,100,1,100,1,100,0,0,1,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,CYNOS,29,10,4,19,12,3,1,8,4,1,0,1,0,7,3,6,3,1,3,1,0,2,0,4,1,1,0,9,5,0,0,0,0
TOYOTA,DUET,2,1,25,1,25,1,25,1,25,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,ESTIMA,32,20,21,12,13,6,9,3,4,1,3,1,3,3,4,0,0,2,3,1,3,2,1,0,0,1,3,3,3,0,0,1,0
TOYOTA,FORTUNER,6,2,33,4,50,0,0,2,25,1,16,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0
TOYOTA,FUNCARGO,15,10,23,5,10,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,3
TOYOTA,GT86,24,18,10,6,2,4,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,HARRIER,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,HIACE,107,38,5,69,7,13,2,23,2,28,2,15,1,12,1,9,0,22,2,16,1,10,0,11,2,15,1,8,0,1,0,0,0
TOYOTA,HIACE D4D 280 GS 5DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,HIGHLANDER,2,1,50,1,50,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,IQ,75,57,5,18,1,5,0,7,0,1,0,0,0,6,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0
TOYOTA,ISIS,6,3,16,3,16,1,5,1,5,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,IST,3,1,33,2,66,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0
TOYOTA,LANDCRUISER,984,495,1,489,1,129,0,157,0,137,0,99,0,59,0,92,0,43,0,85,0,54,0,41,0,106,0,35,0,5,0,6,0
TOYOTA,LANDCRUISER 3.0 D4D LC4 5DR,1,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0
TOYOTA,LEVIN,18,6,6,12,32,5,6,4,9,8,23,2,2,2,6,2,2,1,1,5,19,3,8,2,2,2,2,1,5,0,0,0,0
TOYOTA,LITEACE,6,1,16,5,66,1,16,2,25,1,8,1,16,1,16,0,0,1,16,0,0,0,0,1,8,2,33,2,16,0,0,0,0
TOYOTA,MARK 11,1,0,0,1,100,1,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,MARK-X,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,MATRIX,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,MR2,8,2,6,6,43,2,9,2,15,1,6,2,18,0,0,2,9,1,6,0,0,0,0,0,0,2,18,3,21,0,0,0,0
TOYOTA,MR-S ZZW30 2DR A,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,NOAH,8,4,17,4,7,1,1,1,1,2,3,0,0,2,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,OPA,1,0,0,1,100,1,100,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0
TOYOTA,OTHER,3956,1666,0,2290,0,683,0,873,0,630,0,320,0,666,0,287,0,239,0,394,0,316,0,371,0,423,0,464,0,33,0,2,0
TOYOTA,PASEO 1.5,9,4,14,5,7,2,3,2,3,0,0,0,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
TOYOTA,PASEO 1.5 ST 2DR,1,0,0,1,100,0,0,0,0,0,0,1,100,0,0,0,0,1,100,0,0,0,0,0,0,1,100,0,0,0,0,0,0
TOYOTA,PASEO SI 2DR,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0
TOYOTA,PASSO,39,18,7,21,8,4,1,4,2,8,2,0,0,11,3,1,0,1,0,8,2,0,0,1,0,0,0,1,0,1,0,0,0
TOYOTA,PICNIC,242,82,1,160,2,34,0,59,0,39,0,35,0,40,0,34,0,26,0,23,0,7,0,15,0,42,0,31,0,1,0,0,0
TOYOTA,PORTE,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,PREVIA,343,110,1,233,2,57,0,88,0,64,0,70,0,42,0,9,0,35,0,40,0,23,0,42,0,95,0,30,0,2,0,0,0
TOYOTA,PRIUS,3180,2235,0,945,0,132,0,256,0,115,0,71,0,290,0,40,0,26,0,36,0,99,0,162,0,82,0,1,0,8,0,71,0
TOYOTA,PROACE,3,1,33,2,66,1,33,2,66,0,0,1,33,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,PROBOX,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,RACTIS,4,1,25,3,50,0,0,0,0,0,0,0,0,3,50,0,0,0,0,0,0,1,12,1,12,0,0,0,0,0,0,0,0
TOYOTA,RAV 4,7105,4138,0,2967,0,745,0,986,0,541,0,507,0,608,0,176,0,131,0,168,0,432,0,230,0,539,0,390,0,25,0,26,0
TOYOTA,RAV 4 VVTI 2.0 XT3,2,0,0,2,50,1,25,1,25,0,0,1,25,0,0,2,50,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0
TOYOTA,RAV 4 VVTI GRANITE 5DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,RAV4 2.0 GX 3DR,1,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,SERA,1,0,0,1,100,1,100,1,100,1,100,0,0,0,0,0,0,1,100,1,100,0,0,1,100,0,0,0,0,0,0,0,0
TOYOTA,SIENNA LHD 5DR A,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,1,100,0,0,0,0
TOYOTA,SIENTA,34,9,3,25,17,6,6,7,7,2,1,0,0,17,13,0,0,1,0,3,2,0,0,3,1,0,0,0,0,0,0,0,0
TOYOTA,SOARER,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,SPRINTER,9,2,7,7,48,1,3,2,16,2,16,1,5,1,5,0,0,4,27,1,11,0,0,1,5,1,5,2,16,0,0,0,0
TOYOTA,STARLET,5850,2598,0,3252,0,889,0,1220,0,557,0,392,0,1050,0,814,0,353,0,326,0,463,0,352,0,770,0,392,0,31,0,4,0
TOYOTA,SUPRA,4,1,12,3,62,0,0,2,37,1,25,0,0,1,25,0,0,0,0,1,25,1,12,2,37,0,0,0,0,0,0,0,0
TOYOTA,TERCEL,3,0,0,3,100,0,0,2,66,1,33,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,TOWNACE,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,TOYOTA PASSO KGC10 5DR A,1,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,TRUENO,2,0,0,2,50,0,0,1,25,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0
TOYOTA,URBAN CRUISER,60,53,6,7,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,VEROSSA,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0
TOYOTA,VERSO,831,596,0,235,0,64,0,108,0,5,0,19,0,43,0,0,0,3,0,2,0,18,0,22,0,30,0,8,0,1,0,0,0
TOYOTA,VERSO-S,151,129,1,22,0,9,0,6,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
TOYOTA,VITZ,812,490,1,322,0,52,0,50,0,13,0,6,0,202,0,13,0,12,0,2,0,29,0,42,0,2,0,57,0,0,0,1,0
TOYOTA,VITZ SCP10 5DR,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,VITZ SCP13 5DR A,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0
TOYOTA,VOXY,4,2,50,2,50,0,0,1,25,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,WILL CYPHA,1,0,0,1,100,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0
TOYOTA,WISH,17,8,16,9,7,1,0,3,2,0,0,0,0,6,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
TOYOTA,YARIS,48237,28368,0,19869,0,3871,0,8135,0,2218,0,4227,0,5038,0,1230,0,2044,0,595,0,1811,0,2852,0,5111,0,1795,0,217,0,13,0
TOYOTA,YARIS HYBRID,5,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOYOTA,YARIS LUNA 1.0 LHD,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRABANT,OTHER,1,0,0,1,100,0,0,1,100,0,0,1,100,1,100,0,0,0,0,1,100,0,0,1,100,1,100,0,0,0,0,0,0
TRIUMPH,DOLOMITE,1,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIUMPH,OTHER,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIUMPH,TR7,3,2,50,1,16,0,0,0,0,1,16,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TVR,4.0 CHIMAERA,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TVR,CHIMAERA,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TVR,CHIMAERA 500 2DR,1,0,0,1,100,1,100,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TVR,TUSCAN,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAUXHALL,AGILA,72,46,10,26,7,8,1,7,3,9,3,6,2,6,2,2,0,2,1,6,2,2,0,3,0,5,2,0,0,0,0,0,0
VAUXHALL,AMPERA,3,2,22,1,11,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAUXHALL,ANTARA,5,3,15,2,25,1,5,0,0,1,20,0,0,0,0,0,0,0,0,1,20,1,20,0,0,0,0,0,0,0,0,0,0
VAUXHALL,ASTRA,6615,3010,0,3605,0,679,0,1109,0,1571,0,738,0,847,0,283,0,198,0,908,0,954,0,578,0,965,0,373,0,27,0,3,0
VAUXHALL,ASTRA 1.6 CLUB 8V 5DR,1,0,0,1,100,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0
VAUXHALL,ASTRA 1.7 CLUB CDTI 100BHP,1,0,0,1,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAUXHALL,ASTRA 1.7 CLUB CDTI 80HP 5DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAUXHALL,CARLTON,5,1,20,4,60,1,20,2,30,3,50,2,30,0,0,1,20,2,40,3,50,0,0,1,20,2,30,0,0,0,0,0,0
VAUXHALL,CAVALIER,42,12,11,30,11,9,4,14,5,14,6,6,3,8,3,9,2,14,5,9,3,4,3,4,0,12,6,4,0,1,0,1,0
VAUXHALL,COMBO,17,9,19,8,9,4,7,2,1,1,0,0,0,4,2,2,6,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0
